id,team_api_id,date,buildUpPlaySpeed,buildUpPlaySpeedClass,buildUpPlayDribbling,buildUpPlayDribblingClass,buildUpPlayPassing,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassing,chanceCreationPassingClass,chanceCreationCrossing,chanceCreationCrossingClass,chanceCreationShooting,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressure,defencePressureClass,defenceAggression,defenceAggressionClass,defenceTeamWidth,defenceTeamWidthClass,defenceDefenderLineClass
716,8197,2014/9/19 0:00,63,Balanced,36,Normal,48,Mixed,Organised,47,Normal,62,Normal,69,Lots,Organised,58,Medium,62,Press,54,Normal,Cover
717,8197,2015/9/10 0:00,63,Balanced,41,Normal,60,Mixed,Organised,47,Normal,64,Normal,46,Normal,Organised,58,Medium,65,Press,55,Normal,Cover
718,6421,2010/2/22 0:00,30,Slow,,Little,30,Short,Organised,50,Normal,50,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
719,8588,2010/2/22 0:00,30,Slow,,Little,30,Short,Organised,60,Normal,50,Normal,70,Lots,Organised,70,High,60,Press,70,Wide,Offside Trap
720,8588,2011/2/22 0:00,65,Balanced,,Little,50,Mixed,Organised,50,Normal,65,Normal,65,Normal,Organised,45,Medium,55,Press,50,Normal,Cover
721,8588,2012/2/22 0:00,64,Balanced,,Little,49,Mixed,Organised,49,Normal,53,Normal,34,Normal,Organised,46,Medium,44,Press,49,Normal,Cover
722,8588,2013/9/20 0:00,64,Balanced,,Little,49,Mixed,Organised,49,Normal,53,Normal,37,Normal,Organised,42,Medium,44,Press,49,Normal,Cover
723,8588,2014/9/19 0:00,64,Balanced,52,Normal,49,Mixed,Organised,49,Normal,53,Normal,34,Normal,Organised,46,Medium,44,Press,49,Normal,Cover
724,8588,2015/9/10 0:00,64,Balanced,44,Normal,50,Mixed,Organised,49,Normal,53,Normal,46,Normal,Organised,46,Medium,44,Press,49,Normal,Cover
725,8581,2010/2/22 0:00,30,Slow,,Little,30,Short,Organised,45,Normal,40,Normal,70,Lots,Organised,30,Deep,35,Press,50,Normal,Cover
726,8581,2011/2/22 0:00,68,Fast,,Little,56,Mixed,Organised,69,Risky,55,Normal,58,Normal,Organised,37,Medium,47,Press,54,Normal,Cover
727,8581,2012/2/22 0:00,53,Balanced,,Little,63,Mixed,Organised,55,Normal,61,Normal,52,Normal,Organised,47,Medium,52,Press,56,Normal,Cover
728,8581,2013/9/20 0:00,57,Balanced,,Little,63,Mixed,Organised,55,Normal,61,Normal,52,Normal,Organised,47,Medium,52,Press,56,Normal,Cover
729,8581,2014/9/19 0:00,57,Balanced,51,Normal,63,Mixed,Organised,55,Normal,61,Normal,52,Normal,Organised,47,Medium,52,Press,56,Normal,Cover
730,8581,2015/9/10 0:00,62,Balanced,36,Normal,65,Mixed,Organised,71,Risky,42,Normal,65,Normal,Organised,36,Medium,33,Contain,42,Normal,Cover
731,9989,2011/2/22 0:00,48,Balanced,,Little,65,Mixed,Organised,55,Normal,45,Normal,50,Normal,Organised,46,Medium,48,Press,45,Normal,Cover
732,9989,2012/2/22 0:00,69,Fast,,Little,58,Mixed,Organised,56,Normal,52,Normal,61,Normal,Organised,45,Medium,49,Press,65,Normal,Cover
733,9989,2013/9/20 0:00,69,Fast,,Little,58,Mixed,Organised,56,Normal,52,Normal,61,Normal,Free Form,38,Medium,49,Press,65,Normal,Cover
734,9989,2014/9/19 0:00,69,Fast,44,Normal,58,Mixed,Organised,56,Normal,52,Normal,61,Normal,Organised,38,Medium,49,Press,65,Normal,Cover
735,9989,2015/9/10 0:00,69,Fast,44,Normal,58,Mixed,Organised,56,Normal,52,Normal,61,Normal,Organised,38,Medium,49,Press,65,Normal,Cover
736,8639,2010/2/22 0:00,70,Fast,,Little,60,Mixed,Organised,50,Normal,45,Normal,55,Normal,Organised,55,Medium,70,Double,55,Normal,Cover
737,8639,2011/2/22 0:00,65,Balanced,,Little,65,Mixed,Organised,50,Normal,80,Lots,50,Normal,Organised,55,Medium,55,Press,35,Normal,Cover
738,8639,2012/2/22 0:00,34,Balanced,,Little,23,Short,Organised,63,Normal,52,Normal,49,Normal,Free Form,58,Medium,56,Press,48,Normal,Cover
739,8639,2013/9/20 0:00,34,Balanced,,Little,42,Mixed,Organised,63,Normal,52,Normal,49,Normal,Organised,47,Medium,42,Press,48,Normal,Cover
740,8639,2014/9/19 0:00,45,Balanced,65,Normal,42,Mixed,Organised,68,Risky,52,Normal,49,Normal,Organised,59,Medium,42,Press,48,Normal,Cover
741,8639,2015/9/10 0:00,45,Balanced,36,Normal,43,Mixed,Organised,68,Risky,52,Normal,64,Normal,Organised,59,Medium,42,Press,48,Normal,Cover
742,8650,2010/2/22 0:00,50,Balanced,,Little,35,Mixed,Organised,50,Normal,60,Normal,70,Lots,Organised,40,Medium,60,Press,40,Normal,Cover
743,8650,2011/2/22 0:00,60,Balanced,,Little,50,Mixed,Organised,40,Normal,45,Normal,60,Normal,Organised,55,Medium,55,Press,50,Normal,Cover
744,8650,2012/2/22 0:00,60,Balanced,,Little,60,Mixed,Organised,48,Normal,73,Lots,53,Normal,Organised,50,Medium,48,Press,62,Normal,Cover
745,8650,2013/9/20 0:00,39,Balanced,,Little,44,Mixed,Organised,42,Normal,34,Normal,54,Normal,Organised,59,Medium,52,Press,61,Normal,Cover
746,8650,2014/9/19 0:00,71,Fast,48,Normal,32,Short,Organised,34,Normal,41,Normal,61,Normal,Organised,51,Medium,48,Press,62,Normal,Cover
747,8650,2015/9/10 0:00,66,Balanced,60,Normal,45,Mixed,Organised,34,Normal,34,Normal,46,Normal,Organised,51,Medium,52,Press,61,Normal,Cover
748,8537,2010/2/22 0:00,30,Slow,,Little,30,Short,Organised,30,Safe,30,Little,55,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap
749,8537,2011/2/22 0:00,65,Balanced,,Little,50,Mixed,Organised,30,Safe,65,Normal,65,Normal,Organised,45,Medium,60,Press,30,Narrow,Cover
750,8537,2012/2/22 0:00,50,Balanced,,Little,50,Mixed,Organised,35,Normal,50,Normal,50,Normal,Organised,35,Medium,45,Press,35,Normal,Cover
751,8537,2013/9/20 0:00,58,Balanced,,Little,55,Mixed,Organised,52,Normal,57,Normal,63,Normal,Free Form,58,Medium,49,Press,56,Normal,Cover
752,8537,2014/9/19 0:00,58,Balanced,58,Normal,67,Long,Organised,38,Normal,23,Little,77,Lots,Organised,29,Deep,57,Press,32,Narrow,Cover
753,8537,2015/9/10 0:00,58,Balanced,58,Normal,67,Long,Organised,38,Normal,27,Little,69,Lots,Organised,31,Deep,57,Press,38,Normal,Cover
754,8244,2011/2/22 0:00,63,Balanced,,Little,48,Mixed,Organised,48,Normal,68,Lots,53,Normal,Organised,37,Medium,58,Press,63,Normal,Cover
755,8244,2012/2/22 0:00,66,Balanced,,Little,72,Long,Organised,70,Risky,61,Normal,54,Normal,Organised,32,Deep,32,Contain,62,Normal,Cover
756,8244,2013/9/20 0:00,66,Balanced,,Little,59,Mixed,Organised,43,Normal,61,Normal,54,Normal,Organised,32,Deep,43,Press,46,Normal,Cover
757,8244,2014/9/19 0:00,66,Balanced,52,Normal,72,Long,Organised,66,Normal,67,Lots,51,Normal,Organised,36,Medium,38,Press,65,Normal,Cover
758,9994,2010/2/22 0:00,60,Balanced,,Little,60,Mixed,Organised,50,Normal,40,Normal,50,Normal,Organised,65,Medium,65,Press,70,Wide,Cover
759,9994,2011/2/22 0:00,66,Balanced,,Little,53,Mixed,Organised,48,Normal,46,Normal,52,Normal,Organised,48,Medium,58,Press,55,Normal,Cover
760,9994,2012/2/22 0:00,67,Fast,,Little,52,Mixed,Organised,51,Normal,50,Normal,50,Normal,Organised,45,Medium,52,Press,52,Normal,Cover
761,9994,2013/9/20 0:00,67,Fast,,Little,52,Mixed,Organised,31,Safe,50,Normal,50,Normal,Organised,45,Medium,52,Press,52,Normal,Cover
762,9994,2014/9/19 0:00,62,Balanced,45,Normal,52,Mixed,Organised,42,Normal,50,Normal,62,Normal,Organised,45,Medium,52,Press,52,Normal,Cover
763,9994,2015/9/10 0:00,62,Balanced,45,Normal,52,Mixed,Organised,42,Normal,50,Normal,62,Normal,Organised,45,Medium,52,Press,52,Normal,Cover
764,8689,2010/2/22 0:00,45,Balanced,,Little,70,Long,Organised,30,Safe,50,Normal,40,Normal,Organised,70,High,60,Press,70,Wide,Offside Trap
765,8689,2011/2/22 0:00,35,Balanced,,Little,35,Mixed,Organised,80,Risky,50,Normal,50,Normal,Organised,55,Medium,35,Press,65,Normal,Cover
766,8689,2012/2/22 0:00,60,Balanced,,Little,42,Mixed,Organised,48,Normal,53,Normal,64,Normal,Organised,43,Medium,47,Press,48,Normal,Cover
767,8689,2013/9/20 0:00,60,Balanced,,Little,42,Mixed,Organised,48,Normal,53,Normal,64,Normal,Organised,43,Medium,47,Press,48,Normal,Cover
768,8689,2014/9/19 0:00,60,Balanced,56,Normal,42,Mixed,Organised,48,Normal,53,Normal,64,Normal,Organised,43,Medium,47,Press,48,Normal,Cover
769,8689,2015/9/10 0:00,57,Balanced,42,Normal,50,Mixed,Organised,48,Normal,53,Normal,46,Normal,Organised,51,Medium,56,Press,55,Normal,Cover
770,10199,2010/2/22 0:00,45,Balanced,,Little,60,Mixed,Organised,45,Normal,70,Lots,60,Normal,Organised,40,Medium,45,Press,50,Normal,Offside Trap
771,10199,2011/2/22 0:00,48,Balanced,,Little,57,Mixed,Organised,63,Normal,34,Normal,64,Normal,Organised,56,Medium,45,Press,52,Normal,Cover
772,10199,2012/2/22 0:00,46,Balanced,,Little,48,Mixed,Organised,51,Normal,53,Normal,55,Normal,Organised,48,Medium,47,Press,50,Normal,Cover
773,10199,2013/9/20 0:00,46,Balanced,,Little,48,Mixed,Organised,51,Normal,53,Normal,55,Normal,Organised,48,Medium,47,Press,50,Normal,Cover
774,10199,2014/9/19 0:00,63,Balanced,51,Normal,51,Mixed,Organised,54,Normal,40,Normal,66,Normal,Organised,48,Medium,53,Press,50,Normal,Cover
775,10199,2015/9/10 0:00,63,Balanced,51,Normal,51,Mixed,Organised,54,Normal,40,Normal,66,Normal,Organised,48,Medium,53,Press,50,Normal,Cover
776,9748,2010/2/22 0:00,60,Balanced,,Little,40,Mixed,Organised,70,Risky,45,Normal,70,Lots,Organised,70,High,60,Press,70,Wide,Offside Trap
777,9748,2011/2/22 0:00,65,Balanced,,Little,50,Mixed,Organised,50,Normal,50,Normal,80,Lots,Organised,45,Medium,45,Press,65,Normal,Cover
778,9748,2012/2/22 0:00,49,Balanced,,Little,52,Mixed,Organised,49,Normal,54,Normal,67,Lots,Organised,46,Medium,47,Press,47,Normal,Cover
779,9748,2013/9/20 0:00,49,Balanced,,Little,52,Mixed,Organised,49,Normal,54,Normal,67,Lots,Organised,46,Medium,47,Press,47,Normal,Cover
780,9748,2014/9/19 0:00,49,Balanced,60,Normal,52,Mixed,Organised,49,Normal,54,Normal,67,Lots,Organised,46,Medium,47,Press,47,Normal,Cover
781,9748,2015/9/10 0:00,49,Balanced,60,Normal,52,Mixed,Organised,49,Normal,54,Normal,67,Lots,Organised,46,Medium,47,Press,47,Normal,Cover
782,9905,2010/2/22 0:00,45,Balanced,,Little,40,Mixed,Organised,45,Normal,70,Lots,70,Lots,Organised,50,Medium,70,Double,50,Normal,Cover
783,9905,2011/2/22 0:00,65,Balanced,,Little,50,Mixed,Organised,59,Normal,62,Normal,53,Normal,Organised,57,Medium,53,Press,43,Normal,Cover
784,9905,2012/2/22 0:00,68,Fast,,Little,57,Mixed,Organised,55,Normal,39,Normal,60,Normal,Organised,52,Medium,65,Press,53,Normal,Cover
785,9905,2013/9/20 0:00,66,Balanced,,Little,52,Mixed,Organised,55,Normal,37,Normal,56,Normal,Organised,48,Medium,65,Press,53,Normal,Cover
786,9905,2014/9/19 0:00,67,Fast,54,Normal,57,Mixed,Organised,55,Normal,38,Normal,44,Normal,Organised,53,Medium,60,Press,52,Normal,Cover
787,9905,2015/9/10 0:00,60,Balanced,43,Normal,53,Mixed,Organised,49,Normal,40,Normal,44,Normal,Organised,55,Medium,62,Press,47,Normal,Cover
788,9864,2010/2/22 0:00,60,Balanced,,Little,55,Mixed,Organised,40,Normal,45,Normal,70,Lots,Organised,45,Medium,65,Press,45,Normal,Cover
789,9864,2011/2/22 0:00,58,Balanced,,Little,54,Mixed,Organised,54,Normal,55,Normal,61,Normal,Organised,45,Medium,47,Press,54,Normal,Cover
790,9864,2012/2/22 0:00,41,Balanced,,Little,36,Mixed,Organised,72,Risky,69,Lots,50,Normal,Organised,64,Medium,58,Press,42,Normal,Cover
791,9864,2013/9/20 0:00,45,Balanced,,Little,36,Mixed,Organised,72,Risky,69,Lots,50,Normal,Organised,64,Medium,58,Press,42,Normal,Cover
792,9864,2014/9/19 0:00,45,Balanced,42,Normal,36,Mixed,Organised,69,Risky,69,Lots,50,Normal,Organised,64,Medium,58,Press,42,Normal,Cover
793,9864,2015/9/10 0:00,42,Balanced,51,Normal,36,Mixed,Organised,41,Normal,40,Normal,50,Normal,Organised,47,Medium,37,Press,52,Normal,Offside Trap
794,8661,2010/2/22 0:00,40,Balanced,,Little,40,Mixed,Organised,50,Normal,40,Normal,50,Normal,Free Form,45,Medium,40,Press,45,Normal,Offside Trap
795,8661,2011/2/22 0:00,53,Balanced,,Little,52,Mixed,Organised,55,Normal,52,Normal,53,Normal,Free Form,47,Medium,48,Press,55,Normal,Cover
796,8661,2012/2/22 0:00,58,Balanced,,Little,57,Mixed,Organised,53,Normal,57,Normal,53,Normal,Organised,59,Medium,41,Press,56,Normal,Cover
797,8661,2013/9/20 0:00,62,Balanced,,Little,57,Mixed,Organised,53,Normal,57,Normal,53,Normal,Organised,59,Medium,41,Press,56,Normal,Cover
798,8661,2014/9/19 0:00,62,Balanced,53,Normal,57,Mixed,Organised,53,Normal,57,Normal,53,Normal,Organised,59,Medium,41,Press,56,Normal,Cover
799,8661,2015/9/10 0:00,62,Balanced,53,Normal,57,Mixed,Organised,53,Normal,57,Normal,53,Normal,Organised,59,Medium,41,Press,56,Normal,Cover
800,8456,2010/2/22 0:00,70,Fast,,Little,60,Mixed,Organised,55,Normal,70,Lots,70,Lots,Organised,45,Medium,55,Press,45,Normal,Cover
801,8456,2011/2/22 0:00,70,Fast,,Little,60,Mixed,Organised,70,Risky,65,Normal,75,Lots,Free Form,65,Medium,65,Press,50,Normal,Cover
802,8456,2012/2/22 0:00,45,Balanced,,Little,55,Mixed,Organised,40,Normal,38,Normal,48,Normal,Free Form,50,Medium,60,Press,54,Normal,Cover
803,8456,2013/9/20 0:00,36,Balanced,,Little,34,Mixed,Organised,39,Normal,44,Normal,38,Normal,Free Form,42,Medium,44,Press,54,Normal,Cover
804,8456,2014/9/19 0:00,59,Balanced,35,Normal,29,Short,Organised,32,Safe,49,Normal,62,Normal,Organised,42,Medium,44,Press,54,Normal,Cover
805,8456,2015/9/10 0:00,59,Balanced,35,Normal,29,Short,Free Form,38,Normal,36,Normal,24,Little,Free Form,48,Medium,47,Press,54,Normal,Cover
806,10260,2010/2/22 0:00,70,Fast,,Little,45,Mixed,Organised,45,Normal,70,Lots,65,Normal,Free Form,40,Medium,50,Press,40,Normal,Cover
807,10260,2011/2/22 0:00,65,Balanced,,Little,40,Mixed,Organised,65,Normal,65,Normal,70,Lots,Free Form,45,Medium,45,Press,65,Normal,Cover
808,10260,2012/2/22 0:00,46,Balanced,,Little,54,Mixed,Organised,46,Normal,60,Normal,55,Normal,Organised,40,Medium,50,Press,56,Normal,Cover
809,10260,2013/9/20 0:00,46,Balanced,,Little,38,Mixed,Organised,46,Normal,68,Lots,37,Normal,Organised,49,Medium,49,Press,56,Normal,Cover
810,10260,2014/9/19 0:00,46,Balanced,34,Normal,54,Mixed,Organised,49,Normal,72,Lots,56,Normal,Organised,42,Medium,41,Press,56,Normal,Cover
811,10260,2015/9/10 0:00,38,Balanced,42,Normal,44,Mixed,Organised,49,Normal,44,Normal,40,Normal,Organised,54,Medium,53,Press,56,Normal,Cover
812,10212,2010/2/22 0:00,30,Slow,,Little,30,Short,Organised,55,Normal,50,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap
813,10212,2011/2/22 0:00,30,Slow,,Little,30,Short,Organised,55,Normal,60,Normal,50,Normal,Organised,49,Medium,45,Press,50,Normal,Offside Trap
814,10212,2012/2/22 0:00,38,Balanced,,Little,44,Mixed,Organised,54,Normal,76,Lots,55,Normal,Organised,38,Medium,49,Press,46,Normal,Cover
815,10212,2013/9/20 0:00,38,Balanced,,Little,44,Mixed,Organised,54,Normal,76,Lots,55,Normal,Organised,38,Medium,49,Press,46,Normal,Cover
816,10212,2014/9/19 0:00,67,Fast,49,Normal,66,Mixed,Free Form,67,Risky,64,Normal,55,Normal,Organised,37,Medium,45,Press,44,Normal,Cover
817,10212,2015/9/10 0:00,61,Balanced,49,Normal,66,Mixed,Organised,67,Risky,64,Normal,55,Normal,Organised,38,Medium,49,Press,46,Normal,Cover
818,8592,2010/2/22 0:00,55,Balanced,,Little,45,Mixed,Organised,70,Risky,65,Normal,70,Lots,Free Form,65,Medium,70,Double,65,Normal,Offside Trap
819,8592,2011/2/22 0:00,65,Balanced,,Little,35,Mixed,Organised,65,Normal,65,Normal,80,Lots,Free Form,55,Medium,55,Press,65,Normal,Cover
820,8592,2012/2/22 0:00,48,Balanced,,Little,50,Mixed,Organised,49,Normal,51,Normal,48,Normal,Organised,44,Medium,48,Press,51,Normal,Cover
821,8592,2013/9/20 0:00,48,Balanced,,Little,50,Mixed,Organised,49,Normal,77,Lots,64,Normal,Organised,44,Medium,48,Press,54,Normal,Cover
822,8592,2014/9/19 0:00,51,Balanced,62,Normal,50,Mixed,Organised,49,Normal,69,Lots,68,Lots,Organised,48,Medium,48,Press,60,Normal,Cover
823,8592,2015/9/10 0:00,51,Balanced,77,Lots,41,Mixed,Organised,49,Normal,69,Lots,31,Little,Organised,48,Medium,48,Press,60,Normal,Cover
824,8550,2010/2/22 0:00,50,Balanced,,Little,30,Short,Organised,50,Normal,60,Normal,65,Normal,Organised,30,Deep,50,Press,30,Narrow,Offside Trap
825,8550,2011/2/22 0:00,65,Balanced,,Little,65,Mixed,Organised,35,Normal,65,Normal,50,Normal,Organised,35,Medium,35,Press,65,Normal,Cover
826,8550,2012/2/22 0:00,50,Balanced,,Little,49,Mixed,Organised,49,Normal,54,Normal,53,Normal,Organised,46,Medium,47,Press,50,Normal,Cover
827,8550,2014/9/19 0:00,55,Balanced,42,Normal,49,Mixed,Organised,49,Normal,54,Normal,53,Normal,Organised,46,Medium,54,Press,50,Normal,Cover
828,8550,2015/9/10 0:00,55,Balanced,48,Normal,49,Mixed,Organised,46,Normal,54,Normal,53,Normal,Organised,39,Medium,46,Press,42,Normal,Cover
829,8549,2010/2/22 0:00,70,Fast,,Little,70,Long,Organised,70,Risky,70,Lots,50,Normal,Organised,30,Deep,70,Double,30,Narrow,Cover
830,8549,2011/2/22 0:00,66,Balanced,,Little,51,Mixed,Organised,64,Normal,64,Normal,48,Normal,Organised,54,Medium,44,Press,49,Normal,Cover
831,8549,2012/2/22 0:00,60,Balanced,,Little,72,Long,Organised,40,Normal,56,Normal,72,Lots,Organised,38,Medium,42,Press,42,Normal,Cover
832,8549,2013/9/20 0:00,60,Balanced,,Little,40,Mixed,Organised,40,Normal,56,Normal,57,Normal,Organised,38,Medium,42,Press,52,Normal,Cover
833,8549,2014/9/19 0:00,60,Balanced,28,Little,56,Mixed,Organised,49,Normal,56,Normal,72,Lots,Organised,38,Medium,42,Press,42,Normal,Cover
834,8549,2015/9/10 0:00,60,Balanced,32,Little,46,Mixed,Organised,43,Normal,55,Normal,37,Normal,Organised,38,Medium,42,Press,42,Normal,Cover
835,9829,2010/2/22 0:00,35,Balanced,,Little,55,Mixed,Organised,65,Normal,55,Normal,45,Normal,Organised,70,High,65,Press,70,Wide,Cover
836,9829,2011/2/22 0:00,65,Balanced,,Little,50,Mixed,Organised,65,Normal,35,Normal,50,Normal,Organised,35,Medium,55,Press,50,Normal,Cover
837,9829,2012/2/22 0:00,52,Balanced,,Little,48,Mixed,Organised,37,Normal,37,Normal,37,Normal,Organised,35,Medium,34,Press,51,Normal,Cover
838,9829,2013/9/20 0:00,52,Balanced,,Little,48,Mixed,Organised,37,Normal,37,Normal,37,Normal,Organised,35,Medium,34,Press,51,Normal,Cover
839,9829,2014/9/19 0:00,52,Balanced,68,Lots,48,Mixed,Organised,37,Normal,37,Normal,37,Normal,Organised,35,Medium,34,Press,51,Normal,Cover
840,9829,2015/9/10 0:00,52,Balanced,42,Normal,43,Mixed,Organised,54,Normal,56,Normal,23,Little,Organised,56,Medium,62,Press,51,Normal,Cover
841,9998,2012/2/22 0:00,50,Balanced,,Little,50,Mixed,Organised,55,Normal,48,Normal,46,Normal,Organised,46,Medium,45,Press,47,Normal,Cover
842,9998,2013/9/20 0:00,50,Balanced,,Little,50,Mixed,Organised,55,Normal,67,Lots,46,Normal,Organised,46,Medium,45,Press,47,Normal,Cover
843,9998,2014/9/19 0:00,55,Balanced,50,Normal,55,Mixed,Organised,55,Normal,67,Lots,46,Normal,Organised,46,Medium,45,Press,47,Normal,Cover
844,10249,2010/2/22 0:00,35,Balanced,,Little,35,Mixed,Organised,55,Normal,35,Normal,70,Lots,Organised,70,High,70,Double,70,Wide,Offside Trap
845,10249,2011/2/22 0:00,50,Balanced,,Little,50,Mixed,Organised,35,Normal,50,Normal,50,Normal,Organised,35,Medium,55,Press,65,Normal,Cover
846,10249,2012/2/22 0:00,52,Balanced,,Little,47,Mixed,Organised,48,Normal,49,Normal,52,Normal,Organised,34,Medium,43,Press,37,Normal,Cover
847,10249,2013/9/20 0:00,52,Balanced,,Little,47,Mixed,Organised,48,Normal,49,Normal,52,Normal,Organised,34,Medium,43,Press,37,Normal,Cover
848,10249,2014/9/19 0:00,52,Balanced,58,Normal,47,Mixed,Organised,48,Normal,49,Normal,52,Normal,Organised,53,Medium,56,Press,48,Normal,Cover
849,10249,2015/9/10 0:00,54,Balanced,43,Normal,65,Mixed,Organised,48,Normal,49,Normal,45,Normal,Organised,53,Medium,56,Press,48,Normal,Cover
850,8348,2013/9/20 0:00,38,Balanced,,Little,43,Mixed,Organised,51,Normal,54,Normal,39,Normal,Organised,44,Medium,46,Press,48,Normal,Cover
851,8348,2015/9/10 0:00,38,Balanced,58,Normal,43,Mixed,Organised,51,Normal,54,Normal,39,Normal,Organised,44,Medium,46,Press,48,Normal,Cover
852,9927,2010/2/22 0:00,70,Fast,,Little,70,Long,Organised,70,Risky,70,Lots,65,Normal,Organised,60,Medium,70,Double,70,Wide,Cover
853,9927,2011/2/22 0:00,48,Balanced,,Little,49,Mixed,Organised,52,Normal,52,Normal,48,Normal,Organised,47,Medium,46,Press,48,Normal,Cover
854,9927,2012/2/22 0:00,70,Fast,,Little,55,Mixed,Organised,40,Normal,46,Normal,60,Normal,Organised,38,Medium,42,Press,62,Normal,Cover
855,9927,2013/9/20 0:00,67,Fast,,Little,54,Mixed,Organised,49,Normal,47,Normal,58,Normal,Organised,39,Medium,43,Press,64,Normal,Cover
856,9927,2014/9/19 0:00,70,Fast,47,Normal,55,Mixed,Organised,42,Normal,47,Normal,60,Normal,Organised,41,Medium,43,Press,62,Normal,Cover
857,9927,2015/9/10 0:00,64,Balanced,46,Normal,55,Mixed,Organised,44,Normal,45,Normal,27,Little,Organised,37,Medium,44,Press,51,Normal,Cover
858,274581,2015/9/10 0:00,50,Balanced,50,Normal,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover
859,9996,2015/9/10 0:00,50,Balanced,50,Normal,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover
860,9996,2015/9/10 0:00,50,Balanced,50,Normal,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover
861,9761,2010/2/22 0:00,30,Slow,,Little,35,Mixed,Organised,35,Normal,40,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
862,9761,2011/2/22 0:00,33,Slow,,Little,44,Mixed,Free Form,35,Normal,40,Normal,60,Normal,Organised,42,Medium,47,Press,54,Normal,Cover
863,9761,2012/2/22 0:00,40,Balanced,,Little,48,Mixed,Organised,48,Normal,47,Normal,42,Normal,Organised,43,Medium,48,Press,50,Normal,Cover
864,9761,2013/9/20 0:00,58,Balanced,,Little,53,Mixed,Organised,48,Normal,47,Normal,46,Normal,Organised,43,Medium,48,Press,50,Normal,Cover
865,9761,2014/9/19 0:00,46,Balanced,44,Normal,54,Mixed,Organised,32,Safe,42,Normal,42,Normal,Organised,43,Medium,39,Press,50,Normal,Cover
866,9761,2015/9/10 0:00,45,Balanced,49,Normal,59,Mixed,Organised,32,Safe,42,Normal,54,Normal,Organised,36,Medium,39,Press,40,Normal,Cover
867,10214,2010/2/22 0:00,45,Balanced,,Little,30,Short,Organised,60,Normal,55,Normal,50,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap
868,10214,2011/2/22 0:00,47,Balanced,,Little,30,Short,Organised,60,Normal,55,Normal,50,Normal,Organised,35,Medium,55,Press,48,Normal,Cover
869,10214,2012/2/22 0:00,41,Balanced,,Little,43,Mixed,Organised,53,Normal,59,Normal,53,Normal,Organised,49,Medium,50,Press,57,Normal,Cover
870,10214,2013/9/20 0:00,41,Balanced,,Little,43,Mixed,Organised,53,Normal,59,Normal,53,Normal,Organised,49,Medium,50,Press,57,Normal,Cover
871,10214,2014/9/19 0:00,41,Balanced,59,Normal,43,Mixed,Organised,53,Normal,44,Normal,53,Normal,Organised,42,Medium,42,Press,57,Normal,Cover
872,10214,2015/9/10 0:00,65,Balanced,59,Normal,43,Mixed,Organised,53,Normal,44,Normal,53,Normal,Organised,42,Medium,42,Press,57,Normal,Cover
873,8481,2010/2/22 0:00,65,Balanced,,Little,40,Mixed,Organised,60,Normal,70,Lots,30,Little,Organised,70,High,70,Double,70,Wide,Cover
874,8481,2011/2/22 0:00,35,Balanced,,Little,35,Mixed,Organised,35,Normal,65,Normal,35,Normal,Organised,35,Medium,55,Press,50,Normal,Cover
875,8481,2012/2/22 0:00,49,Balanced,,Little,49,Mixed,Organised,52,Normal,53,Normal,67,Lots,Organised,43,Medium,46,Press,50,Normal,Cover
876,8481,2013/9/20 0:00,49,Balanced,,Little,49,Mixed,Organised,52,Normal,53,Normal,67,Lots,Organised,43,Medium,46,Press,50,Normal,Cover
877,8481,2014/9/19 0:00,49,Balanced,48,Normal,49,Mixed,Organised,52,Normal,53,Normal,67,Lots,Organised,43,Medium,46,Press,50,Normal,Cover
878,8481,2015/9/10 0:00,49,Balanced,48,Normal,49,Mixed,Organised,52,Normal,53,Normal,67,Lots,Organised,43,Medium,46,Press,50,Normal,Cover
879,9830,2010/2/22 0:00,55,Balanced,,Little,35,Mixed,Organised,60,Normal,65,Normal,35,Normal,Organised,30,Deep,45,Press,30,Narrow,Cover
880,9830,2011/2/22 0:00,50,Balanced,,Little,50,Mixed,Organised,35,Normal,50,Normal,35,Normal,Organised,45,Medium,55,Press,50,Normal,Cover
881,9830,2012/2/22 0:00,46,Balanced,,Little,51,Mixed,Organised,52,Normal,34,Normal,49,Normal,Organised,47,Medium,43,Press,50,Normal,Cover
882,9830,2013/9/20 0:00,46,Balanced,,Little,51,Mixed,Organised,52,Normal,44,Normal,49,Normal,Organised,47,Medium,51,Press,54,Normal,Cover
883,9830,2014/9/19 0:00,63,Balanced,53,Normal,48,Mixed,Organised,52,Normal,55,Normal,49,Normal,Organised,47,Medium,51,Press,54,Normal,Cover
